farmer_id,name,location,product
F3283,Sunil,Unknown,Soybean
F9993,Sunil,Karnataka,Maize
F4488,Rajesh,UP,Maize
F2312,Ravi,Unknown,Wheat
F7837,Unknown,UP,Rice
F7643,Unknown,Unknown,Maize
F7633,Ravi,Haryana,Maize
F1629,Sunil,Haryana,Potato
F9693,Rajesh,UP,Maize
F4895,Manoj,Karnatakax,Wheat
F2731,Amit,Punjab,Wheat
F7434,Amit,Maharashtra,Potato
F4389,Manoj,Unknown,Potato
F5376,Rajesh,Haryana,Potato
F7323,Amit,Karnataka,Potato
F9749,Manoj,Karnataka,Potatox
F7293,Sunil,Karnatakax,Rice
F6951,Rajesh,Unknown,Soybean
F5375,Ravi,UP,Rice
F9027,Rajesh,Maharashtra,Rice
F7431,Amit,Karnataka,Potato
F5804,Ravi,Maharashtra,Rice
F3222,Rajesh,Haryana,Maize
F5460,Ravi,Punjab,Potato
F2610,Rajesh,Karnataka,Maize
F1698,Unknown,Haryana,Wheat
F6933,Unknown,Punjab,Maize
F3701x,Sunil,Unknown,Rice
F4087x,Rajesh,Maharashtra,Wheat
F1741,Ravi,Haryana,Rice
F2948,Amit,Unknown,Wheat
F8850,Manojx,Haryana,Rice
F3914,Manoj,Haryana,Potato
F4341,Sunil,Punjab,Potato
F1862,Amit,Karnataka,Wheat
F5959,Manoj,Punjab,Potato
F5295,Sunil,Unknown,Wheatx
F5728,Rajesh,UP,Wheat
F8475,Amit,Unknown,Wheat
F3858,Manoj,Karnataka,Wheat
F1531,Unknownx,Karnataka,Rice
F7159,Ravi,Maharashtra,Wheatx
F4317,Ravi,Karnataka,Rice
F4752,Manoj,Karnataka,Maize
F1535,Amit,Punjab,Maize
F5081,Amit,Haryana,Wheat
F4038x,Amit,Maharashtra,Potato
F1483,Ravi,Karnataka,Maize
F8233,Unknown,Maharashtra,Potato
F2958,Ravix,Karnataka,Maize
F7597,Manoj,UPx,Maize
F6596,Ravi,UP,Maize
F4388,Ravi,Maharashtra,Rice
F6250,Amit,UP,Soybean
F3765,Sunil,UP,Soybean
F1382,Manoj,Punjab,Soybean
F7469,Rajesh,Haryana,Potato
F5192,Amit,Haryana,Potato
F4273,Ravi,Punjabx,Potato
F1469,Ravi,Punjab,Soybean
F2216,Amit,Karnataka,Soybean
F5305,Unknown,Unknown,Wheat
F6045,Manoj,Karnataka,Maize
F1268,Amit,Punjab,Wheat
F3099,Ravi,Unknown,Maize
F3695,Unknown,Maharashtra,Potato
F1019,Ravix,Haryana,Potato
F5399,Sunil,Punjab,Rice
F8648,Sunil,Haryana,Potato
F4998,Rajesh,Haryana,Potato
F4411,Amit,Haryana,Soybean
F1569,Unknown,Maharashtra,Soybean
F8566,Ravi,Maharashtra,Maize
F1263,Unknown,Punjab,Wheat
F7331,Rajesh,Haryana,Potato
F7163,Ravi,Unknown,Maize
F2595,Unknown,UP,Potato
F7803,Sunil,Punjab,Potato
F3455,Unknown,Haryana,Potato
F5561,Amit,Karnataka,Maize
F8916,Sunil,Unknown,Wheat
F8318,Unknown,UP,Potato
F6387,Rajesh,Maharashtra,Maize
F5984,Unknown,Unknown,Potato
F3469,Manoj,Maharashtra,Rice
F7182,Sunil,Karnataka,Rice
F6219,Sunil,Karnataka,Soybean
F8162,Rajesh,Punjab,Potato
F6172,Rajesh,Punjab,Potato
F1352,Amit,Unknown,Rice
F5084x,Amit,Maharashtra,Potatox
F2463,Rajesh,Karnataka,Soybean
F5562,Unknown,Karnataka,Potato
F3139,Manoj,Karnataka,Maize
F4357,Manoj,UP,Potato
F9642,Sunil,Karnataka,Rice
F4361,Manoj,UP,Rice
F2727,Unknown,Maharashtra,Wheat
F6110,Ravi,Punjab,Potato
F2287,Manoj,Unknown,Soybean
F5285,Ravi,Punjabx,Soybean
F8658,Unknown,Unknown,Maize
F9870,Sunil,Unknown,Soybean
F2629,Sunil,Haryana,Maize
F8413,Manoj,Unknown,Maize
F5439,Ravi,Punjab,Maize
F1427,Ravi,Maharashtra,Soybean
F3700,Manoj,Haryana,Maize
F5116,Sunil,Maharashtra,Soybean
F5404,Rajesh,Maharashtra,Potato
F3835,Unknown,Unknown,Potato
F6946,Unknown,Karnataka,Maize
F9619,Unknown,Haryana,Soybean
F8718,Manoj,Haryanax,Soybean
F9220,Sunil,Punjab,Potato
F3144,Ravi,Maharashtra,Wheat
F3335,Ravi,Punjab,Wheat
F3847,Unknown,UP,Rice
F9090,Amit,UP,Maize
F2504,Unknown,Punjab,Wheat
F8116,Amitx,Maharashtrax,Maize
F2792,Rajesh,Punjab,Maize
F2849,Manoj,UP,Potato
F8759,Amit,UP,Maize
F5568,Sunil,Karnataka,Maize
F3015,Sunil,Punjab,Rice
F9898,Ravi,Maharashtra,Wheat
F6549,Ravi,Karnataka,Potato
F2747,Unknown,Maharashtra,Rice
F6315,Manoj,Unknown,Soybean
F2526,Ravi,Unknown,Potatox
F1529,Rajesh,UP,Soybean
F9176,Unknown,UP,Soybean
F1626,Sunilx,Unknown,Potatox
F3708,Manoj,Haryana,Maizex
F7568,Sunil,Maharashtra,Wheatx
F3009,Unknown,Maharashtra,Potato
F9049,Ravi,UPx,Wheat
F7940x,Ravi,Unknown,Soybeanx
F8514,Rajesh,Maharashtra,Rice
F8388,Manoj,UP,Maize
F6613,Rajesh,UP,Rice
F6062,Ravi,Maharashtra,Wheat
F3058,Unknown,Haryanax,Wheat
F8729,Sunil,UP,Rice
F8970,Manoj,Haryana,Maize
F9307,Amit,Karnataka,Wheat
F7405,Sunil,Unknown,Rice
F4769,Manoj,Karnataka,Rice
F2608,Sunil,UP,Soybean
F6344,Unknown,Punjab,Wheat
F1823,Unknown,Maharashtra,Maizex
F7658,Manoj,Unknown,Rice
F6311,Manojx,Maharashtra,Potato
F2679x,Rajesh,Karnataka,Soybean
F6722,Sunil,Haryana,Rice
F9387,Amit,Maharashtra,Wheat
F6146x,Ravi,Karnataka,Rice
F5224,Sunil,Karnatakax,Rice
F9845,Ravi,Haryana,Rice
F3617,Sunil,UP,Soybean
F5251x,Unknown,UP,Potato
F5973,Manoj,Punjab,Soybean
F4149x,Ravi,Haryana,Soybean
F1668,Rajesh,UP,Potato
F2615,Amit,Unknown,Maize
F6909x,Ravi,Karnataka,Wheat
F1026,Manoj,UP,Wheat
F1510,Ravi,UP,Rice
F3764,Amit,Punjab,Rice
F7690,Rajesh,Punjab,Potato
F5831x,Unknown,Maharashtra,Wheat
F1395,Unknown,Unknown,Rice
F8787,Unknown,Punjab,Maize
F5285,Rajeshx,Maharashtrax,Potato
F9905,Rajesh,Punjab,Maize
F6339,Rajesh,Maharashtra,Wheat
F9476,Ravi,Punjab,Maize
F3192,Sunilx,Haryana,Soybeanx
F8084,Ravi,Karnataka,Maize
F2406,Unknown,Punjabx,Potato
F3200,Unknownx,Unknown,Rice
F5136,Rajeshx,Haryana,Soybean
F9557x,Ravi,Karnataka,Rice
F7327,Rajeshx,Maharashtra,Maize
F9359,Unknown,Unknown,Wheat
F7063,Ravi,Maharashtra,Wheat
F6825,Unknown,Haryana,Rice
F8000,Unknown,UP,Maize
F6916,Manoj,Haryana,Wheat
F1733,Manoj,Maharashtra,Soybean
F5165,Amit,Maharashtra,Maize
F8855,Amit,Haryana,Soybean
F5492,Unknown,Karnataka,Rice
F7789,Ravi,UP,Rice
F9366,Amit,Haryana,Rice
F4745,Manoj,Punjab,Soybean
F8545,Manoj,UP,Wheat
F9480,Rajesh,Haryanax,Wheat
F2541,Amit,Maharashtra,Maize
F2402,Unknown,Unknown,Soybeanx
F1232,Unknown,Punjab,Rice
F6720,Rajesh,UP,Maize
F5955,Manoj,Punjab,Wheat
F2557,Manoj,Karnataka,Soybean
F8763,Sunil,Unknown,Rice
F7307,Ravix,Punjab,Potato
F7848,Sunil,Punjab,Wheat
F4765,Ravi,Punjab,Potato
F4859x,Rajesh,Maharashtra,Soybean
F7566,Amit,Karnataka,Rice
F6988,Rajesh,Karnataka,Maize
F2593x,Amit,UP,Wheat
F1888,Manoj,UPx,Potatox
F9899,Manoj,Karnataka,Soybean
F6292,Ravi,Karnataka,Wheatx
F4361,Ravi,Haryana,Soybean
F3539x,Unknown,UP,Maize
F6181,Amit,Punjab,Wheat
F6348,Amit,Unknown,Rice
F1463x,Sunil,UP,Rice
F6119,Amit,Punjab,Rice
F8408,Amit,UP,Rice
F5959,Ravi,Maharashtra,Soybean
F8035,Rajesh,Haryana,Rice
F1834,Sunil,Haryana,Soybean
F4147,Ravi,Maharashtra,Soybean
F9017,Rajesh,Punjab,Wheat
F8143,Rajesh,Haryana,Potato
F3104,Rajesh,Punjab,Potato
F4088,Ravi,Maharashtra,Wheat
F9568,Rajesh,UP,Rice
F1707,Manoj,Punjab,Potato
F6698,Amit,Karnataka,Soybean
F4559,Ravi,Unknown,Maize
F2006,Amit,Maharashtra,Wheat
F3797,Manoj,Unknown,Maize
F2591,Sunil,Punjab,Rice
F5160,Sunil,Haryana,Rice
F5557,Rajesh,UP,Wheat
F5738,Manoj,Punjab,Rice
F8831,Ravi,Maharashtra,Soybean
F5254,Unknown,Maharashtra,Maize
F2817,Rajesh,Maharashtra,Soybean
F8895,Sunil,Karnataka,Maize
F3386,Amit,UPx,Soybean
F4154,Amit,Karnataka,Soybean
F1684,Unknown,UP,Maize
F3701,Ravi,Haryana,Wheat
F7220,Unknown,Haryana,Potato
F5995,Rajesh,UP,Soybean
F3560,Rajesh,Haryana,Potato
F4340,Manoj,Maharashtra,Soybean
F9437,Ravi,Punjab,Rice
F6077,Unknown,Maharashtra,Ricex
F1943,Unknown,Punjab,Wheat
F2415,Manoj,Unknown,Soybeanx
F9796,Manoj,Punjab,Maize
F7350,Unknown,Karnataka,Wheat
F1057,Sunil,Unknown,Rice
F7187,Rajesh,Haryana,Soybean
F5123,Amit,Punjab,Maize
F5819,Ravi,Unknown,Wheat
F2379,Amit,Maharashtra,Soybean
F8888,Unknown,Karnataka,Rice
F3698,Ravi,UP,Maize
F8393,Manoj,Haryanax,Maize
F4075,Amit,UP,Wheat
F2377,Rajesh,Maharashtra,Soybean
F2242,Rajesh,Unknown,Rice
F4945,Unknown,Punjab,Soybean
F9862,Unknown,Haryana,Rice
F6210,Ravi,Maharashtra,Potato
F7889,Unknown,UPx,Soybean
F4496,Unknown,Maharashtra,Soybean
F5257,Sunil,Punjabx,Wheat
F5588,Rajesh,Maharashtra,Rice
F7902,Ravi,Unknown,Maize
F8207,Sunil,Unknown,Potato
F3246,Unknown,Punjab,Rice
F6232,Rajesh,Maharashtra,Rice
F6462,Manoj,Haryana,Rice
F8440x,Rajesh,Unknown,Rice
F1963,Sunil,Haryana,Soybean
F8496,Rajesh,Maharashtra,Potatox
F7192,Manoj,Karnataka,Maize
F1021,Sunil,Maharashtra,Maize
F8063,Sunil,Maharashtra,Rice
F6034,Unknown,Karnataka,Wheat
F7776,Manoj,Unknown,Wheat
F3456,Rajesh,Maharashtra,Maize
F5808,Amit,Haryana,Potato
F5502,Unknown,Haryana,Rice
F1549,Manojx,Karnataka,Soybean
F9233x,Manoj,UP,Rice
F3343,Amit,Haryana,Wheat
F3069,Manoj,UP,Rice
F5978,Unknown,UP,Wheat
F9189,Ravi,Maharashtra,Potato
F7864,Unknown,Punjab,Soybean
F2857,Rajesh,Punjab,Soybean
F5398,Unknown,Punjab,Wheat
F7979,Manoj,Unknown,Soybean
F5229,Rajesh,Haryana,Soybeanx
F4358,Amit,Maharashtra,Potato
F7485,Rajesh,Karnataka,Wheat
F9038,Ravi,Unknown,Maize
F8233,Amit,Unknown,Soybean
F6466,Rajesh,Unknown,Rice
F9462,Rajesh,UP,Soybean
F4605,Manoj,Unknown,Potato
F3539,Rajesh,Haryana,Maize
F5831,Manoj,Haryana,Ricex
F8477,Ravi,UP,Rice
F8857,Rajesh,Karnataka,Potato
F5531,Amit,Maharashtra,Rice
F3358x,Sunil,Punjab,Soybean
F3048x,Manoj,Punjab,Rice
F1036,Rajesh,Haryana,Potato
F9302,Rajesh,Haryana,Wheat
F1984,Amit,Unknown,Maize
F2393,Unknown,Haryana,Wheat
F6524,Rajesh,Unknown,Rice
F3828,Amit,Punjab,Potato
F8201,Manoj,Unknownx,Rice
F9046,Sunil,Haryana,Rice
F3783,Unknown,Unknown,Rice
F5824,Amit,Punjab,Rice
F6393,Rajesh,Punjab,Wheatx
F5484,Rajesh,Karnataka,Soybeanx
F5037,Rajesh,Karnataka,Maize
F8368,Amit,UP,Potato
F8952,Sunil,Karnataka,Wheat
F2477,Ravi,UP,Wheat
F6672,Manoj,UP,Rice
F8019,Rajesh,UP,Maize
F8670,Sunil,Maharashtra,Maize
F6743,Rajesh,UP,Potato
F2091,Ravi,Punjab,Rice
F2025,Amit,Karnataka,Maize
F8396,Rajesh,Karnataka,Rice
F1186,Sunil,Haryana,Soybean
F3362,Manoj,Maharashtra,Rice
F9773,Unknown,UP,Rice
F9646,Ravi,Punjab,Soybean
F7493,Unknown,Unknown,Potato
F1767,Ravi,Haryana,Potato
F5746x,Sunil,Unknown,Potato
F8838,Manoj,UP,Potato
F8687,Unknown,Unknown,Soybean
F7469,Sunil,UPx,Rice
F9540,Amit,Punjab,Soybean
F4713,Sunil,Karnataka,Potato
F5034,Rajesh,Karnataka,Soybean
F2884,Sunil,Haryana,Soybean
F3116,Manoj,Maharashtra,Maize
F4556,Ravi,Karnataka,Rice
F3864,Ravi,Maharashtra,Potato
F2137x,Rajesh,UP,Wheat
F6709,Sunil,Unknown,Soybean
F7987,Amit,UP,Rice
F6467,Sunil,Unknown,Maize
F1604,Amit,Karnataka,Maize
F8356,Sunil,Punjab,Soybean
F8036,Manoj,Punjab,Soybean
F1170,Sunil,Haryana,Soybean
F9136,Ravi,UP,Soybean
F8123,Manoj,Unknown,Soybean
F4929,Unknown,Haryana,Rice
F6717,Manoj,Punjab,Maize
F6438,Ravi,Unknown,Maize
F8755,Sunil,Karnataka,Wheat
F8085,Rajesh,Maharashtra,Soybean
F7225,Ravi,Karnataka,Rice
F6302,Manoj,Unknown,Soybean
F9644,Sunil,UP,Maize
F6217,Ravi,Unknown,Maizex
F3075x,Sunil,Karnataka,Wheat
F3076,Manoj,Karnataka,Rice
F7031,Ravi,Maharashtrax,Wheat
F1281,Manoj,Maharashtra,Maizex
F7330,Rajesh,UPx,Potato
F5937,Sunil,Karnataka,Rice
F2049,Rajesh,Punjab,Soybean
F9936,Sunil,Haryana,Potato
F9792,Unknown,Haryana,Soybean
F6789,Rajesh,Haryana,Rice
F8308,Manoj,Haryana,Potato
F1639,Rajesh,Haryana,Potato
F7497,Sunil,Haryana,Potato
F1715x,Unknown,Karnataka,Potato
F5300,Amit,Punjab,Wheat
F9744,Unknown,Karnataka,Soybean
F4394,Unknown,Punjab,Maize
F3359,Amit,UP,Potato
F1307,Manoj,Punjab,Rice
F7418,Sunil,Karnataka,Wheat
F8234,Rajesh,Karnataka,Soybean
F1427,Manoj,Unknown,Ricex
F4564,Manoj,Haryanax,Soybean
F1376,Sunil,Maharashtra,Soybean
F3276,Sunil,Karnataka,Soybean
F3476,Unknown,Maharashtra,Soybean
F3179,Amit,Haryana,Soybean
F5243,Manoj,UP,Potato
F1642,Ravi,Unknown,Potato
F3842,Sunil,Maharashtra,Wheat
F7295,Ravi,Haryanax,Maize
F2201,Sunil,Maharashtra,Potato
F9261,Sunil,Haryana,Potato
F6595,Ravi,Punjab,Soybeanx
F4304,Rajeshx,Unknown,Maize
F9743,Sunil,Unknown,Rice
F2031,Sunil,Karnataka,Wheat
F6492,Amit,Haryana,Potato
F2239,Rajesh,Karnataka,Soybean
F7965,Amit,Maharashtra,Rice
F1930,Unknown,Haryana,Rice
F8274,Rajesh,UP,Maize
F4835,Ravi,Karnataka,Maizex
F6822,Amit,UP,Potato
F4341,Ravi,Haryana,Rice
F8957,Manoj,Karnatakax,Potato
F5927,Unknown,UP,Wheat
F2002,Ravi,Punjab,Wheat
F6005,Manoj,Unknown,Potato
F7293,Ravi,Unknown,Wheat
F6505,Amit,Punjab,Wheat
F5592,Rajesh,Maharashtra,Soybean
F6250,Rajesh,Maharashtra,Potato
F6442,Ravi,Maharashtra,Maizex
F2893,Amit,Unknown,Wheat
F4182,Amit,Punjab,Maize
F3760,Unknown,Unknown,Rice
F2383,Unknown,Karnataka,Wheat
F1507,Manoj,Unknown,Potato
F5904,Unknown,UP,Soybean
F8098,Ravi,UP,Maize
F8347,Amit,Punjab,Potato
F6654,Rajesh,Karnataka,Wheat
F2251,Ravi,Unknown,Maize
F8926,Rajesh,Haryana,Maize
F6348,Ravi,Karnataka,Wheat
F2498,Sunil,Punjab,Maize
F9539,Manoj,Punjab,Maize
F9601,Ravi,Maharashtra,Ricex
F8413,Manoj,Haryana,Rice
F3333,Unknown,Unknown,Soybean
F2381,Sunil,Maharashtra,Potato
F7468,Amit,Punjab,Soybean
F7953,Unknown,UP,Potato
F7576,Manoj,Karnataka,Wheat
F4631,Rajesh,Maharashtra,Potato
F9324x,Ravi,Punjab,Maizex
F6172,Ravi,Punjab,Wheat
F3047,Amit,Punjab,Wheat
F3670,Sunil,UP,Wheat
F9886,Amit,Karnataka,Wheat
F4225,Unknown,UP,Wheat
F9443,Rajesh,Unknown,Potato
F9573,Unknown,Maharashtra,Rice
F4962,Amit,Karnataka,Potato
F8595,Sunil,Karnataka,Soybean
F7383,Amit,Punjab,Potato
F3100,Ravi,Punjab,Soybean
F8495,Ravix,Punjab,Soybean
F3546,Amit,Punjab,Soybean
F4615,Rajesh,Haryana,Rice
F6061,Ravi,Haryana,Rice
F4934,Ravi,Unknown,Wheat
F7798,Sunil,Unknown,Maize
F4281,Amit,UP,Soybean
F6714,Ravi,Punjab,Soybean
F3624,Rajesh,Karnataka,Wheat
F8995,Unknown,Punjab,Soybean
F1742,Ravi,Punjab,Wheat
F4593,Ravi,Punjab,Wheat
F2111,Rajesh,Karnataka,Rice
F2623,Amit,Haryana,Soybean
F8061,Unknown,Karnataka,Soybean
F8616,Rajesh,UP,Maize
F1430,Amitx,UP,Wheat
F2824,Manoj,Haryana,Maize
F9070,Manoj,UP,Potatox
F3182,Unknownx,Karnataka,Rice
F8058,Unknown,UPx,Maize
F6251,Unknown,Haryana,Rice
F2957,Rajesh,Karnataka,Wheat
F5513,Ravi,Maharashtra,Rice
F9075,Sunilx,Maharashtra,Wheat
F4082x,Sunil,Maharashtra,Maize
F4008x,Amit,UP,Maize
F9049,Amit,Karnataka,Wheatx
F6741,Sunil,Maharashtra,Soybean
F4811x,Amit,Unknown,Wheat
F8827,Unknown,Unknown,Rice
F4434,Sunil,UP,Rice
F5064,Amit,Unknown,Soybean
F5867,Rajesh,Haryana,Maize
F8320,Ravi,Unknown,Soybean
F3462,Ravi,Haryana,Potato
F3612,Amit,Haryana,Potato
F3324,Ravi,UP,Rice
F3218,Unknown,Unknown,Soybeanx
F5504,Manoj,UP,Rice
F8866,Sunil,Haryana,Soybean
F4716,Unknown,Maharashtra,Maize
F5960,Rajesh,Haryana,Rice
F9628x,Manoj,Unknown,Potatox
F8574,Rajesh,Punjabx,Wheatx
F1566,Sunil,Haryana,Wheat
F2527,Unknown,Unknown,Rice
F8216,Rajesh,Maharashtra,Wheat
F4972,Amit,UP,Soybean
F5284x,Manoj,Maharashtra,Soybean
F5241,Amitx,Unknown,Wheat
F7304,Unknown,Haryana,Wheat
F3142,Rajesh,Karnataka,Rice
F4021x,Amit,Haryana,Soybean
F2480,Amit,Haryana,Wheat
F8895,Sunil,Unknown,Wheat
F1167,Unknown,UP,Maize
F7376,Unknown,UP,Wheat
F2633,Unknown,Haryana,Maizex
F5873,Manoj,Unknownx,Soybean
F6134,Manoj,Punjab,Maize
F6533,Unknown,Karnataka,Rice
F7360,Unknown,Karnataka,Wheat
F5141,Manoj,Karnataka,Wheat
F3114,Sunil,Karnataka,Soybean
F1477,Ravi,Maharashtra,Rice
F9333,Ravi,Unknown,Rice
F3750x,Unknown,Unknown,Potato
F2584,Amit,UPx,Rice
F9055x,Sunil,Haryana,Wheat
F8199x,Unknown,Haryana,Potato
F8019,Unknown,Punjab,Maizex
F5391,Sunil,Maharashtra,Wheat
F2719,Rajesh,Punjab,Rice
F3831,Manoj,Haryana,Soybean
F5298,Manoj,UP,Rice
F9566,Unknown,Haryana,Wheat
F4400,Manoj,Unknown,Potato
F5027,Ravi,Karnataka,Potato
F3699,Ravix,Karnataka,Soybean
F4851,Sunil,Haryanax,Potato
F2407,Manoj,Maharashtra,Soybean
F4313,Ravi,Unknown,Wheatx
F3024x,Ravi,Haryana,Wheat
F6619,Amit,Karnataka,Potato
F1196,Rajesh,Punjab,Soybean
F2721,Unknown,Unknown,Soybean
F1898,Sunil,UP,Maize
F6598,Sunil,UP,Soybean
F7592,Amit,Karnataka,Soybean
F7480,Amit,Punjab,Maize
F6601,Rajesh,Punjab,Potato
F5770,Unknown,Karnataka,Soybean
F4000,Rajesh,Haryana,Rice
F1938,Sunil,Haryana,Potato
F6879,Unknown,Haryana,Soybean
F9109,Sunil,Maharashtra,Rice
F4360,Sunil,Punjab,Maize
F4217,Sunil,Punjab,Maize
F2707,Ravi,Unknown,Maize
F6515,Unknown,Maharashtra,Soybean
F4167,Ravi,Karnataka,Potato
F7316,Sunil,Unknownx,Soybean
F1256,Manoj,Haryana,Potato
F3014,Rajesh,Haryana,Potato
F3100,Unknown,Karnataka,Potato
F9465,Rajesh,UP,Potato
F8576,Manoj,Karnataka,Potato
F2637,Manoj,Punjab,Soybean
F9421,Unknown,Karnataka,Soybean
F8350,Sunil,Karnatakax,Potatox
F4600,Ravi,Unknown,Maize
F9587,Rajeshx,Unknown,Wheat
F8568,Sunilx,Unknown,Rice
F1386,Ravi,Unknown,Wheat
F5060,Sunil,Unknown,Rice
F8412,Manojx,Unknown,Potato
F6249,Ravi,Punjab,Rice
F7820,Manoj,Unknown,Maize
F3079,Unknown,Unknown,Maize
F5281,Manoj,Haryana,Rice
F4980,Sunil,Haryana,Wheat
F8110,Amit,Haryana,Soybean
F4076,Sunil,Maharashtra,Soybean
F7636,Sunil,Haryana,Rice
F7209x,Ravi,Haryana,Maize
F5842,Rajesh,Punjab,Rice
F4498,Sunil,Maharashtra,Maize
F2684,Ravi,Haryana,Potato
F6451,Ravix,Unknown,Maize
F7671,Ravi,Unknownx,Rice
F8841,Unknown,Maharashtra,Rice
F5161,Rajesh,Maharashtra,Maize
F5140,Manoj,UP,Wheat
F9741,Rajesh,Maharashtra,Wheat
F5074,Manojx,Punjabx,Potato
F3757,Ravi,UP,Soybean
F9006,Amitx,Haryana,Soybean
F4044,Ravi,Haryana,Maize
F6701,Unknown,Punjab,Potato
F1222,Unknown,Punjab,Ricex
F7447,Manoj,UP,Wheat
F7041,Sunil,Haryana,Wheat
F5051,Manoj,Punjab,Rice
F3706,Sunil,Karnataka,Potato
F1166,Manoj,Haryana,Wheat
F4040,Rajesh,Karnataka,Wheatx
F4859,Unknown,Karnataka,Maize
F5949,Unknownx,Karnataka,Wheat
F6469,Amit,Punjab,Soybean
F7393,Rajesh,Unknown,Maize
F6758,Sunil,Haryana,Potato
F8668,Unknown,Unknown,Maize
F4355,Ravi,Maharashtra,Maize
F2032,Amit,UP,Wheat
F5348,Ravi,Haryana,Potato
F4127,Manoj,UP,Potato
F3753,Unknown,Maharashtra,Wheat
F7726,Sunil,UP,Wheat
F7137,Sunil,Haryana,Rice
F2559,Rajesh,Unknown,Maize
F3192,Amit,Maharashtra,Soybean
F2784,Rajesh,UP,Wheat
F7834,Manoj,Karnataka,Soybean
F3395,Ravi,Haryana,Maizex
F1560,Rajesh,Haryana,Soybean
F8522,Unknown,Maharashtra,Wheat
F7970,Manoj,Punjab,Soybean
F9679,Sunil,Karnataka,Maize
F7699x,Rajesh,Maharashtra,Maize
F1015,Unknown,Unknown,Potato
F8688,Unknown,Maharashtra,Rice
F5127,Ravi,Maharashtra,Wheat
F4975x,Unknown,Maharashtra,Potato
F5328,Ravi,Haryana,Soybean
F4653,Unknown,Unknown,Potato
F9960,Amit,UP,Wheat
F2131,Unknown,Punjab,Potato
F9338,Unknown,Unknown,Soybean
F5807,Unknown,Maharashtra,Potato
F6100,Manoj,UP,Maize
F1786,Ravi,Haryana,Maize
F2682,Ravi,UP,Soybean
F5040,Manoj,Haryana,Soybean
F7323,Sunil,Karnataka,Rice
F6189,Unknown,Punjab,Potato
F4258,Unknown,Unknown,Maize
F3576,Ravi,UP,Maize
F8526,Sunil,Maharashtra,Maize
F8368,Amit,Maharashtra,Soybeanx
F7766,Unknown,Unknown,Potato
F4046,Manoj,Unknown,Potato
F4409,Manoj,Punjab,Soybean
F6011,Manojx,Karnataka,Potato
F7055,Unknown,Punjab,Rice
F1927x,Sunil,Maharashtra,Rice
F8669,Rajesh,Maharashtra,Maize
F6594,Manoj,Haryana,Rice
F8327,Unknown,Karnataka,Rice
F4459,Ravi,Unknown,Potato
F6617,Ravix,Haryana,Wheat
F5030,Unknown,Haryana,Maize
F8863,Ravi,UP,Soybean
F1684,Manoj,Maharashtra,Maize
F9915,Amitx,Maharashtra,Maize
F9732,Amit,Punjabx,Potato
F4467,Amit,Haryana,Maize
F2897,Sunil,Unknown,Soybeanx
F4289,Ravi,Maharashtra,Wheat
F3687,Amit,Haryana,Potato
F2280,Amit,Maharashtra,Rice
F8518,Rajesh,Maharashtra,Wheat
F7065,Amit,Maharashtra,Potato
F9133,Unknown,Punjab,Maize
F7988,Manoj,Unknown,Soybean
F2555,Manoj,Punjab,Rice
F3616,Ravi,Punjab,Wheat
F7412,Manoj,Karnataka,Soybean
F5614,Unknown,UP,Potato
F6461,Unknown,UP,Rice
F7201,Amit,UP,Wheat
F8634,Unknown,Haryana,Maize
F1046,Sunil,Haryanax,Maize
F2095x,Manoj,Maharashtra,Potato
F5936,Manoj,Maharashtra,Rice
F6060,Manoj,Karnataka,Potato
F3526,Sunil,Maharashtra,Rice
F7394,Amit,Punjab,Potato
F6700,Rajesh,Karnataka,Potato
F4978,Ravi,Punjab,Wheat
F9974,Sunil,Punjab,Maize
F9270,Sunil,Maharashtra,Wheat
F1202,Amit,Haryana,Rice
F5112,Ravi,Maharashtra,Potato
F3709,Unknownx,Punjab,Maize
F8443x,Rajesh,Karnataka,Potato
F3451,Unknown,Haryana,Rice
F5369,Rajesh,UP,Potato
F6465,Manoj,Haryana,Wheat
F1612,Amit,Karnataka,Rice
F4560,Manoj,Maharashtra,Wheat
F2772,Ravi,Punjab,Potato
F7585,Manoj,Haryana,Potato
F8187,Rajesh,Karnataka,Maize
F1885,Amit,Punjab,Soybean
F9107,Unknownx,Maharashtra,Potato
F9375,Sunil,Karnataka,Rice
F7082,Amit,Unknown,Potato
F6598,Manoj,UP,Soybean
F1224,Ravi,Unknown,Maize
F6924,Ravi,UP,Rice
F1308,Sunil,Maharashtra,Rice
F8364,Unknown,Haryana,Maize
F1503,Sunil,Karnataka,Soybean
F1056,Amit,Maharashtra,Soybean
F3850,Rajesh,UP,Soybean
F8346,Manoj,Karnataka,Potato
F1682,Manoj,Karnataka,Potato
F6703,Rajesh,Haryana,Wheat
F5958,Manoj,Maharashtra,Soybean
F4667,Amit,Haryana,Maize
F4455,Unknown,Haryana,Maize
F9613,Ravi,Punjab,Maizex
F4473,Unknown,UP,Soybean
F8383,Amit,UP,Rice
F8336,Unknownx,Maharashtra,Wheat
F8650,Sunil,UP,Maize
F8678,Unknown,Punjab,Maize
F4041,Amit,UP,Wheat
F1548,Ravi,UP,Rice
F1722,Amit,Punjab,Wheat
F7580x,Ravi,Haryana,Maize
F6857x,Sunil,Maharashtra,Potato
F8172,Amit,Maharashtra,Maize
F7797,Unknown,UPx,Potato
F9839,Ravi,Punjab,Rice
F2731,Manoj,Karnataka,Wheat
F4739,Sunil,UP,Wheat
F7209,Sunil,Haryana,Maize
